NEEM ion concentration data in 10 yr resolution,,,,,,,,,,
,,,,,,,,,,
"Reference: Schüpbach et al., Greenland records of aerosol source and atmospheric lifetime changes from the Eemian to the Holocene, Nature Communications, 2018",,,,,,,,,,
,,,,,,,,,,
Column A: ,NEEM depth in m below the surface of top of 10 yr interval,,,,,,,,,
Column B: ,NEEM depth in m below the surface of bottom of 10 yr interval,,,,,,,,,
Column C: ,NEEM depth in m below the surface of middle of 10 yr interval,,,,,,,,,
Column D:,"GICC05 age of the top of the 10 yr interval applied to the NEEM ice core (Rasmussen et al., 2013) in years before present (where present is defined as 1950).",,,,,,,,,
Column E:,"GICC05 age of the bottom of the 10 yr interval applied to the NEEM ice core (Rasmussen et al., 2013) in years before present (where present is defined as 1950).",,,,,,,,,
Column F:,"GICC05 age of the middle of the 10 yr interval applied to the NEEM ice core (Rasmussen et al., 2013) in years before present (where present is defined as 1950).",,,,,,,,,
Column G:,mean NH4+ ice concentration of each 10 yr interval in ng/g (missing values indicated by NaN),,,,,,,,,
Column H:,mean NO3- ice concentration of each 10 yr interval in ng/g (missing values indicated by NaN),,,,,,,,,
Column I:,mean Na+ ice concentration of each 10 yr interval in ng/g (missing values indicated by NaN),,,,,,,,,
Column J:,mean Ca2+ ice concentration of each 10 yr interval in ng/g (missing values indicated by NaN),,,,,,,,,
Column K:,meanSO42- ice concentration of each 10 yr interval in ng/g (missing values indicated by NaN),,,,,,,,,
,,,,,,,,,,
"further reference: Rasmussen et al., A first chronology for the North Greenland Eemian Ice Drilling (NEEM) ice core. Climate of the Past 9, 2713–2730, doi:10.5194/cp-9-2713-2013 (2013).",,,,,,,,,,
,,,,,,,,,,
depth_top (m),depth_bott (m),depth_mid (m),ageGICC05ext_top (yr BP),ageGICC05ext_bott (yr BP),ageGICC05_mid (yr BP),NH4 (ng/g),NO3 (ng/g),Na (ng/g),Ca (ng/g),SO4 (ng/g)
1907.0595,1907.1695,1907.1145,53705.0455,53715.0455,53710.0455,3.40,86.35,34.81,52.41,57.70
1907.1695,1907.2795,1907.2245,53715.0455,53725.0455,53720.0455,5.28,72.39,22.44,44.69,50.60
1907.2795,1907.3890,1907.3343,53725.0455,53735.0158,53730.0306,5.17,77.92,21.86,48.40,66.50
1907.3890,1907.4970,1907.4430,53735.0158,53744.9945,53740.0052,6.35,78.06,18.66,41.96,44.00
1907.4970,1907.6045,1907.5508,53744.9945,53754.9627,53749.9786,6.67,71.82,20.64,38.02,41.70
1907.6045,1907.7125,1907.6585,53754.9627,53764.9773,53759.9700,2.65,71.41,23.48,42.29,32.90
1907.7125,1907.8205,1907.7665,53764.9773,53774.9918,53769.9845,3.31,73.75,25.52,48.07,71.80
1907.8205,1907.9290,1907.8748,53774.9918,53785.0434,53780.0176,2.67,75.93,27.39,47.55,61.00
1907.9290,1908.0380,1907.9835,53785.0434,53795.0000,53790.0217,4.12,79.82,21.71,45.83,58.70
1908.0380,1908.1480,1908.0930,53795.0000,53805.0000,53800.0000,10.49,80.75,25.56,36.77,64.80
1908.1480,1908.2580,1908.2030,53805.0000,53815.0000,53810.0000,6.09,71.11,25.66,34.01,63.50
1908.2580,1908.3680,1908.3130,53815.0000,53825.0000,53820.0000,3.72,60.66,27.30,37.79,68.70
1908.3680,1908.4775,1908.4228,53825.0000,53834.9796,53829.9898,13.08,76.86,20.67,37.55,59.50
1908.4775,1908.5830,1908.5303,53834.9796,53844.9982,53839.9889,4.12,71.22,28.10,41.00,57.30
1908.5830,1908.6865,1908.6348,53844.9982,53854.9718,53849.9850,3.43,52.77,19.24,31.89,48.50
1908.6865,1908.7905,1908.7385,53854.9718,53864.9936,53859.9827,3.11,73.63,21.45,39.40,50.00
1908.7905,1908.8945,1908.8425,53864.9936,53875.0155,53870.0045,1.79,72.61,27.55,43.64,54.40
1908.8945,1908.9985,1908.9465,53875.0155,53885.0373,53880.0264,1.87,73.14,23.52,48.68,68.40
1908.9985,1909.0955,1909.0470,53885.0373,53895.0464,53890.0418,1.63,57.07,25.23,49.24,81.40
1909.0955,1909.1855,1909.1405,53895.0464,53905.0282,53900.0373,NaN,NaN,NaN,NaN,107.60
1909.1855,1909.2755,1909.2305,53905.0282,53915.0100,53910.0191,1.48,63.52,25.17,NaN,107.60
1909.2755,1909.3655,1909.3205,53915.0100,53924.9918,53920.0009,3.45,78.26,42.46,75.26,128.20
1909.3655,1909.4555,1909.4105,53924.9918,53934.9736,53929.9827,4.47,86.64,46.19,75.07,131.10
1909.4555,1909.5455,1909.5005,53934.9736,53944.9555,53939.9645,4.04,106.93,56.36,94.99,117.00
1909.5455,1909.6395,1909.5925,53944.9555,53955.0176,53949.9865,4.46,84.38,28.09,82.37,115.70
1909.6395,1909.7375,1909.6885,53955.0176,53965.0000,53960.0088,4.51,80.37,36.23,88.39,125.50
1909.7375,1909.8355,1909.7865,53965.0000,53974.9782,53969.9891,8.47,92.31,47.30,109.72,86.40
1909.8355,1909.9340,1909.8848,53974.9782,53985.0073,53979.9927,4.72,86.57,29.02,70.86,86.40
1909.9340,1910.0325,1909.9833,53985.0073,53995.0364,53990.0218,4.27,68.65,21.30,53.66,69.40
1910.0325,1910.1320,1910.0823,53995.0364,54005.1197,54000.0781,4.11,72.62,21.17,51.26,54.80
1910.1320,1910.2365,1910.1843,54005.1197,54015.0209,54010.0703,8.13,82.42,21.44,67.95,59.50
1910.2365,1910.3445,1910.2905,54015.0209,54025.0355,54020.0282,1.79,73.01,24.18,49.90,36.60
1910.3445,1910.4520,1910.3983,54025.0355,54035.0036,54030.0195,1.28,51.29,23.76,43.37,39.60
1910.4520,1910.5595,1910.5058,54035.0036,54044.9718,54039.9877,7.22,66.50,24.07,44.80,49.70
1910.5595,1910.6670,1910.6133,54044.9718,54054.9507,54049.9613,3.90,66.23,18.67,45.72,50.90
1910.6670,1910.7715,1910.7193,54054.9507,54065.0200,54059.9854,12.43,87.19,29.28,54.86,58.90
1910.7715,1910.8735,1910.8225,54065.0200,54075.0345,54070.0273,7.21,55.68,21.57,44.37,67.40
1910.8735,1910.9750,1910.9243,54075.0345,54085.0000,54080.0173,2.66,65.26,20.93,50.36,72.00
1910.9750,1911.0765,1911.0258,54085.0000,54094.9655,54089.9827,1.56,67.02,32.01,45.83,63.60
1911.0765,1911.1785,1911.1275,54094.9655,54104.9800,54099.9727,1.62,64.55,31.59,42.28,56.20
1911.1785,1911.2885,1911.2335,54104.9800,54115.1209,54110.0504,1.22,64.05,44.95,48.95,48.20
1911.2885,1911.4085,1911.3485,54115.1209,54124.9682,54120.0445,3.09,NaN,30.18,48.57,58.50
1911.4085,1911.5310,1911.4698,54124.9682,54134.9909,54129.9795,1.00,NaN,26.30,45.09,117.50
1911.5310,1911.6535,1911.5923,54134.9909,54145.0136,54140.0023,1.23,NaN,24.33,42.70,83.50
1911.6535,1911.7700,1911.7118,54145.0136,54154.6519,54149.8328,1.36,NaN,26.89,49.14,69.40
1911.7700,1911.8675,1911.8188,54154.6519,54164.9773,54159.8146,2.33,NaN,31.08,59.82,72.20
1911.8675,1911.9520,1911.9098,54164.9773,54174.9636,54169.9705,2.90,NaN,47.31,87.00,90.50
1911.9520,1912.0370,1911.9945,54174.9636,54185.0091,54179.9864,3.97,NaN,88.66,157.86,149.20
1912.0370,1912.1215,1912.0793,54185.0091,54194.9955,54190.0023,5.55,NaN,88.87,242.21,308.30
1912.1215,1912.2060,1912.1638,54194.9955,54204.9818,54199.9886,6.08,NaN,77.21,202.43,246.50
1912.2060,1912.2910,1912.2485,54204.9818,54215.0273,54210.0045,5.26,NaN,79.38,231.67,221.20
1912.2910,1912.3715,1912.3313,54215.0273,54224.9220,54219.9746,4.95,NaN,66.83,229.66,247.30
1912.3715,1912.4465,1912.4090,54224.9220,54234.9836,54229.9528,8.16,99.24,103.27,279.25,247.30
1912.4465,1912.5210,1912.4838,54234.9836,54245.0073,54239.9955,6.79,88.17,73.48,247.69,169.20
1912.5210,1912.5955,1912.5583,54245.0073,54255.0309,54250.0191,3.76,99.28,81.60,282.05,182.90
1912.5955,1912.6695,1912.6325,54255.0309,54264.9873,54260.0091,5.87,93.76,62.68,253.88,146.20
1912.6695,1912.7440,1912.7068,54264.9873,54275.0109,54269.9991,4.77,98.10,64.78,271.43,146.20
1912.7440,1912.8185,1912.7813,54275.0109,54285.0345,54280.0227,4.33,87.51,60.99,237.98,168.90
1912.8185,1912.8920,1912.8553,54285.0345,54294.9641,54289.9993,3.94,94.59,65.35,292.83,173.10
1912.8920,1912.9635,1912.9278,54294.9641,54305.0055,54299.9848,3.70,82.44,58.11,234.10,180.40
1912.9635,1913.0340,1912.9988,54305.0055,54315.0036,54310.0045,5.26,101.30,78.67,268.20,180.40
1913.0340,1913.1045,1913.0693,54315.0036,54325.0018,54320.0027,4.22,94.76,59.67,265.95,179.30
1913.1045,1913.1750,1913.1398,54325.0018,54335.0000,54330.0009,4.28,98.32,72.04,259.40,287.00
1913.1750,1913.2455,1913.2103,54335.0000,54344.9982,54339.9991,5.83,100.32,80.55,271.66,198.30
1913.2455,1913.3160,1913.2808,54344.9982,54354.9964,54349.9973,4.22,79.74,59.16,238.38,198.30
1913.3160,1913.3865,1913.3513,54354.9964,54364.9945,54359.9955,5.06,118.77,87.97,313.50,231.20
1913.3865,1913.4555,1913.4210,54364.9945,54374.9051,54369.9498,3.93,84.80,62.19,233.73,171.20
1913.4555,1913.5220,1913.4888,54374.9051,54384.9964,54379.9507,3.33,86.06,55.59,284.10,171.20
1913.5220,1913.5875,1913.5548,54384.9964,54395.0000,54389.9982,2.81,86.11,63.02,315.58,222.20
1913.5875,1913.6530,1913.6203,54395.0000,54405.0036,54400.0018,3.28,104.74,101.39,275.36,233.90
1913.6530,1913.7185,1913.6858,54405.0036,54415.0073,54410.0055,3.45,101.92,82.71,262.35,233.90
1913.7185,1913.7840,1913.7513,54415.0073,54425.0109,54420.0091,4.69,103.25,71.50,326.30,267.90
1913.7840,1913.8495,1913.8168,54425.0109,54435.0145,54430.0127,8.04,86.30,64.11,247.64,318.40
1913.8495,1913.9150,1913.8823,54435.0145,54445.0182,54440.0164,6.52,97.41,83.21,285.40,318.40
1913.9150,1913.9800,1913.9475,54445.0182,54454.9476,54449.9829,5.66,109.40,73.65,349.08,287.30
1913.9800,1914.0450,1914.0125,54454.9476,54464.9545,54459.9511,6.29,103.13,82.17,282.90,280.50
1914.0450,1914.1100,1914.0775,54464.9545,54475.0000,54469.9773,7.13,123.91,93.85,321.08,280.50
1914.1100,1914.1750,1914.1425,54475.0000,54485.0455,54480.0227,9.26,87.54,60.65,250.59,239.70
1914.1750,1914.2395,1914.2073,54485.0455,54495.0136,54490.0295,6.45,89.62,62.55,256.01,239.70
1914.2395,1914.3040,1914.2718,54495.0136,54504.9818,54499.9977,6.20,96.58,79.84,290.06,273.90
1914.3040,1914.3690,1914.3365,54504.9818,54515.0273,54510.0045,12.04,109.09,91.81,312.19,284.20
1914.3690,1914.4335,1914.4013,54515.0273,54524.9955,54520.0114,5.53,103.94,58.01,344.43,284.20
1914.4335,1914.4980,1914.4658,54524.9955,54534.9636,54529.9795,4.96,99.65,74.38,269.70,251.40
1914.4980,1914.5630,1914.5305,54534.9636,54544.9801,54539.9719,4.08,106.08,85.85,278.05,235.80
1914.5630,1914.6285,1914.5958,54544.9801,54554.9891,54549.9846,3.32,89.91,66.22,264.19,235.80
1914.6285,1914.6940,1914.6613,54554.9891,54564.9927,54559.9909,1.95,86.15,70.29,258.73,197.50
1914.6940,1914.7595,1914.7268,54564.9927,54574.9964,54569.9945,2.42,91.66,69.26,258.58,246.20
1914.7595,1914.8250,1914.7923,54574.9964,54585.0000,54579.9982,3.56,98.78,78.79,330.94,254.00
1914.8250,1914.8905,1914.8578,54585.0000,54595.0036,54590.0018,2.60,97.86,79.56,251.94,254.00
1914.8905,1914.9560,1914.9233,54595.0036,54605.0073,54600.0055,2.07,80.41,56.68,241.67,218.60
1914.9560,1915.0215,1914.9888,54605.0073,54615.0109,54610.0091,2.16,75.10,45.90,215.64,209.00
1915.0215,1915.0865,1915.0540,54615.0109,54624.9625,54619.9867,3.60,113.37,97.01,317.33,209.00
1915.0865,1915.1495,1915.1180,54624.9625,54635.0100,54629.9862,3.30,98.59,64.53,319.27,311.50
1915.1495,1915.2115,1915.1805,54635.0100,54645.0427,54640.0264,2.60,87.05,64.70,268.59,269.90
1915.2115,1915.2730,1915.2423,54645.0427,54654.9945,54650.0186,3.52,100.32,77.18,273.18,269.90
1915.2730,1915.3345,1915.3038,54654.9945,54664.9464,54659.9705,3.40,83.40,56.75,248.88,221.30
1915.3345,1915.3965,1915.3655,54664.9464,54674.9791,54669.9627,3.21,77.82,55.47,230.10,208.20
1915.3965,1915.4585,1915.4275,54674.9791,54685.0118,54679.9955,3.01,83.07,59.91,235.55,208.20
1915.4585,1915.5205,1915.4895,54685.0118,54695.0445,54690.0282,4.08,89.63,61.92,268.21,188.40
1915.5205,1915.5820,1915.5513,54695.0445,54704.9964,54700.0205,4.47,117.82,87.27,346.86,214.20
1915.5820,1915.6455,1915.6138,54704.9964,54715.1264,54710.0614,5.01,118.41,106.94,362.83,312.10
1915.6455,1915.7150,1915.6803,54715.1264,54724.9818,54720.0541,8.61,112.33,59.18,265.28,312.10
1915.7150,1915.7875,1915.7513,54724.9818,54735.0000,54729.9909,2.32,91.92,51.87,194.73,285.30
1915.7875,1915.8600,1915.8238,54735.0000,54745.0182,54740.0091,3.40,94.88,49.77,231.63,217.40
1915.8600,1915.9325,1915.8963,54745.0182,54755.0364,54750.0273,11.62,103.29,54.48,215.36,182.30
1915.9325,1916.0045,1915.9685,54755.0364,54764.9855,54760.0109,7.78,77.62,40.07,171.40,182.30
1916.0045,1916.0770,1916.0408,54764.9855,54775.0036,54769.9945,5.98,92.38,51.81,195.15,209.40
1916.0770,1916.1495,1916.1133,54775.0036,54785.0218,54780.0127,6.26,96.78,64.31,217.01,213.10
1916.1495,1916.2240,1916.1868,54785.0218,54795.0397,54790.0307,11.72,126.62,74.02,336.24,192.00
1916.2240,1916.3020,1916.2630,54795.0397,54804.9818,54800.0107,7.33,73.71,35.71,205.94,163.40
1916.3020,1916.3805,1916.3413,54804.9818,54814.9727,54809.9773,7.44,80.15,42.76,180.43,163.40
1916.3805,1916.4590,1916.4198,54814.9727,54824.9636,54819.9682,6.77,92.29,46.96,176.33,178.60
1916.4590,1916.5380,1916.4985,54824.9636,54835.0182,54829.9909,5.58,87.68,39.19,169.03,155.00
1916.5380,1916.6165,1916.5773,54835.0182,54845.0091,54840.0136,15.18,100.84,52.45,150.75,132.50
1916.6165,1916.6950,1916.6558,54845.0091,54855.0000,54850.0045,14.43,96.63,43.84,150.22,130.80
1916.6950,1916.7795,1916.7373,54855.0000,54865.1379,54860.0689,6.40,76.24,20.35,91.19,62.50
1916.7795,1916.8710,1916.8253,54865.1379,54874.9800,54870.0589,1.35,67.92,21.40,49.62,63.90
1916.8710,1916.9645,1916.9178,54874.9800,54885.0100,54879.9950,1.52,71.24,26.05,48.94,63.90
1916.9645,1917.0580,1917.0113,54885.0100,54895.0400,54890.0250,1.32,64.32,29.03,46.34,58.20
1917.0580,1917.1510,1917.1045,54895.0400,54905.0164,54900.0282,0.54,58.31,31.73,44.50,65.90
1917.1510,1917.2440,1917.1975,54905.0164,54914.9927,54910.0045,0.60,64.37,20.07,50.90,65.90
1917.2440,1917.3325,1917.2883,54914.9927,54924.9068,54919.9498,1.83,62.10,29.18,46.50,60.20
1917.3325,1917.4165,1917.3745,54924.9068,54934.9800,54929.9434,0.62,65.15,31.25,56.49,72.90
1917.4165,1917.5000,1917.4583,54934.9800,54945.0000,54939.9900,1.04,65.80,29.97,68.59,81.20
1917.5000,1917.5830,1917.5415,54945.0000,54954.9600,54949.9800,0.93,64.26,41.45,72.73,98.40
1917.5830,1917.6665,1917.6248,54954.9600,54964.9800,54959.9700,12.97,71.38,39.29,98.98,133.40
1917.6665,1917.7500,1917.7083,54964.9800,54975.0000,54969.9900,5.74,90.64,74.14,160.88,133.40
1917.7500,1917.8290,1917.7895,54975.0000,54984.5921,54979.7960,3.86,101.15,106.68,179.09,200.70
1917.8290,1917.8940,1917.8615,54984.5921,54995.0000,54989.7960,3.06,80.58,51.13,166.93,181.90
1917.8940,1917.9490,1917.9215,54995.0000,55005.0000,55000.0000,1.54,106.37,73.15,244.43,207.60
1917.9490,1918.0040,1917.9765,55005.0000,55015.0000,55010.0000,1.43,103.41,92.24,205.26,207.60
1918.0040,1918.0590,1918.0315,55015.0000,55025.0000,55020.0000,1.08,86.83,64.50,159.18,155.20
1918.0590,1918.1140,1918.0865,55025.0000,55035.0000,55030.0000,1.30,88.82,59.03,175.32,216.20
1918.1140,1918.1690,1918.1415,55035.0000,55045.0000,55040.0000,1.38,103.18,89.45,215.68,216.20
1918.1690,1918.2240,1918.1965,55045.0000,55055.0000,55050.0000,1.08,84.49,59.82,180.55,164.90
1918.2240,1918.2790,1918.2515,55055.0000,55065.0000,55060.0000,3.09,94.21,61.25,193.15,164.90
1918.2790,1918.3340,1918.3065,55065.0000,55075.0000,55070.0000,3.13,113.92,99.23,271.97,276.60
1918.3340,1918.3890,1918.3615,55075.0000,55085.0090,55080.0045,2.43,99.02,68.06,252.51,249.50
1918.3890,1918.4435,1918.4163,55085.0090,55095.0673,55090.0381,2.60,99.26,58.24,216.28,249.50
1918.4435,1918.4975,1918.4705,55095.0673,55105.0818,55100.0745,4.03,100.31,67.27,257.37,312.20
1918.4975,1918.5510,1918.5243,55105.0818,55115.0036,55110.0427,2.79,93.55,68.38,246.64,312.20
1918.5510,1918.6045,1918.5778,55115.0036,55124.9255,55119.9645,3.16,110.56,93.27,311.62,321.90
1918.6045,1918.6585,1918.6315,55124.9255,55134.9400,55129.9327,3.28,88.32,77.12,248.64,321.90
1918.6585,1918.7125,1918.6855,55134.9400,55144.9545,55139.9473,2.83,89.35,57.41,224.88,313.60
1918.7125,1918.7665,1918.7395,55144.9545,55154.9691,55149.9618,2.46,85.72,64.34,204.89,203.40
1918.7665,1918.8205,1918.7935,55154.9691,55164.9836,55159.9764,3.45,111.87,77.60,368.95,203.40
1918.8205,1918.8745,1918.8475,55164.9836,55174.9982,55169.9909,2.19,86.01,75.01,267.58,291.40
1918.8745,1918.9285,1918.9015,55174.9982,55185.0102,55180.0042,2.67,88.81,65.07,266.38,291.40
1918.9285,1918.9840,1918.9563,55185.0102,55194.9964,55190.0033,3.37,105.77,73.69,306.45,260.40
1918.9840,1919.0410,1919.0125,55194.9964,55205.0491,55200.0227,2.64,108.87,84.19,247.47,223.70
1919.0410,1919.0975,1919.0693,55205.0491,55215.0136,55210.0314,5.02,99.83,85.28,237.11,223.70
1919.0975,1919.1540,1919.1258,55215.0136,55224.9782,55219.9959,3.30,94.42,71.04,219.54,416.30
1919.1540,1919.2110,1919.1825,55224.9782,55235.0309,55230.0045,6.75,159.85,87.35,531.74,416.30
1919.2110,1919.2675,1919.2393,55235.0309,55244.9955,55240.0132,5.27,102.62,84.44,284.18,284.60
1919.2675,1919.3240,1919.2958,55244.9955,55254.9600,55249.9777,3.96,102.40,77.57,269.16,309.40
1919.3240,1919.3810,1919.3525,55254.9600,55265.0127,55259.9864,6.32,113.95,91.56,310.14,309.40
1919.3810,1919.4375,1919.4093,55265.0127,55274.9773,55269.9950,8.40,90.19,64.02,236.80,291.70
1919.4375,1919.4950,1919.4663,55274.9773,55285.0627,55280.0200,11.48,116.70,82.04,342.53,252.90
1919.4950,1919.5545,1919.5248,55285.0627,55295.0173,55290.0400,8.01,104.80,87.00,235.18,252.90
1919.5545,1919.6150,1919.5848,55295.0173,55305.0273,55300.0223,6.37,109.54,91.10,246.53,245.90
1919.6150,1919.6755,1919.6453,55305.0273,55315.0373,55310.0323,7.02,96.85,63.52,229.85,241.00
1919.6755,1919.7355,1919.7055,55315.0373,55324.9645,55320.0009,7.43,98.17,64.75,200.01,241.00
1919.7355,1919.7960,1919.7658,55324.9645,55334.9745,55329.9695,12.74,142.89,110.42,358.61,764.10
1919.7960,1919.8565,1919.8263,55334.9745,55344.9845,55339.9795,13.45,129.81,321.54,586.74,764.10
1919.8565,1919.9170,1919.8868,55344.9845,55354.9945,55349.9895,4.62,111.20,122.57,255.21,1251.80
1919.9170,1919.9775,1919.9473,55354.9945,55365.0045,55359.9995,6.85,95.42,56.13,182.16,304.60
1919.9775,1920.0415,1920.0095,55365.0045,55375.3590,55370.1818,7.31,91.71,72.67,160.67,304.60
1920.0415,1920.1185,1920.0800,55375.3590,55384.9709,55380.1650,3.94,81.52,68.88,102.68,165.40
1920.1185,1920.2045,1920.1615,55384.9709,55394.9782,55389.9745,10.36,88.93,47.71,50.77,67.50
1920.2045,1920.2905,1920.2475,55394.9782,55404.9855,55399.9818,14.93,85.96,42.92,56.09,98.50
1920.2905,1920.3765,1920.3335,55404.9855,55414.9927,55409.9891,4.11,59.65,20.68,35.81,52.20
1920.3765,1920.4625,1920.4195,55414.9927,55425.0000,55419.9964,2.87,71.31,34.18,44.18,54.20
1920.4625,1920.5485,1920.5055,55425.0000,55435.0073,55430.0036,4.40,72.58,49.30,52.71,77.70
1920.5485,1920.6350,1920.5918,55435.0073,55445.0083,55440.0078,7.04,71.76,28.93,48.42,70.50
1920.6350,1920.7220,1920.6785,55445.0083,55454.9745,55449.9914,4.44,76.78,30.45,50.50,69.70
1920.7220,1920.8095,1920.7658,55454.9745,55464.9973,55459.9859,8.38,78.94,28.40,54.14,77.30
1920.8095,1920.8970,1920.8533,55464.9973,55475.0200,55470.0086,19.21,82.57,30.49,69.95,118.20
1920.8970,1920.9840,1920.9405,55475.0200,55484.9855,55480.0027,6.20,75.03,39.00,68.56,118.20
1920.9840,1921.0715,1921.0278,55484.9855,55495.0082,55489.9968,3.87,95.89,40.60,77.67,117.40
1921.0715,1921.1585,1921.1150,55495.0082,55505.0017,55500.0049,5.78,93.11,44.99,88.95,103.00
1921.1585,1921.2445,1921.2015,55505.0017,55514.9964,55509.9990,4.49,69.43,32.17,71.78,106.70
1921.2445,1921.3305,1921.2875,55514.9964,55525.0036,55520.0000,6.99,71.57,37.86,58.76,78.90
1921.3305,1921.4165,1921.3735,55525.0036,55535.0109,55530.0073,5.07,76.17,34.20,73.89,151.00
1921.4165,1921.5025,1921.4595,55535.0109,55545.0182,55540.0145,1.40,71.66,27.01,63.75,85.30
1921.5025,1921.5885,1921.5455,55545.0182,55555.0255,55550.0218,1.82,73.36,38.58,60.63,70.90
1921.5885,1921.6760,1921.6323,55555.0255,55565.1687,55560.0971,1.37,69.50,31.10,53.61,68.00
1921.6760,1921.7705,1921.7233,55565.1687,55575.0500,55570.1093,1.40,87.12,45.36,73.71,87.80
1921.7705,1921.8700,1921.8203,55575.0500,55585.0000,55580.0250,2.35,68.11,32.24,60.02,79.70
1921.8700,1921.9700,1921.9200,55585.0000,55595.0000,55590.0000,1.66,68.46,24.73,53.44,60.90
1921.9700,1922.0705,1922.0203,55595.0000,55605.0500,55600.0250,2.62,68.92,30.28,57.01,64.40
1922.0705,1922.1705,1922.1205,55605.0500,55615.0500,55610.0500,3.56,77.56,46.94,65.81,69.70
1922.1705,1922.2695,1922.2200,55615.0500,55624.9935,55620.0218,2.02,69.34,29.60,64.63,102.90
1922.2695,1922.3675,1922.3185,55624.9935,55634.9636,55629.9786,1.15,72.28,28.97,38.29,73.70
1922.3675,1922.4660,1922.4168,55634.9636,55644.9927,55639.9782,0.75,59.75,22.34,35.19,58.80
1922.4660,1922.5645,1922.5153,55644.9927,55655.0218,55650.0073,1.90,62.92,23.40,33.24,48.90
1922.5645,1922.6625,1922.6135,55655.0218,55665.0000,55660.0109,2.11,62.36,24.33,36.42,56.60
1922.6625,1922.7595,1922.7110,55665.0000,55674.8854,55669.9427,1.03,67.89,26.45,49.58,74.00
1922.7595,1922.8450,1922.8023,55674.8854,55684.9727,55679.9291,0.61,60.03,22.98,47.38,65.80
1922.8450,1922.9205,1922.8828,55684.9727,55694.9936,55689.9832,0.63,64.82,28.11,50.54,65.70
1922.9205,1922.9960,1922.9583,55694.9936,55705.0145,55700.0041,0.58,69.45,24.11,51.50,95.90
1922.9960,1923.0710,1923.0335,55705.0145,55714.9691,55709.9918,0.63,50.84,17.88,58.11,95.90
1923.0710,1923.1465,1923.1088,55714.9691,55724.9900,55719.9795,2.06,69.62,27.20,65.65,85.20
1923.1465,1923.2220,1923.1843,55724.9900,55735.0109,55730.0005,1.84,69.62,37.74,86.27,118.80
1923.2220,1923.2970,1923.2595,55735.0109,55744.9655,55739.9882,3.29,87.94,37.01,97.04,115.10
1923.2970,1923.3670,1923.3320,55744.9655,55754.8046,55749.8850,1.91,81.16,65.10,128.54,102.20
1923.3670,1923.4305,1923.3988,55754.8046,55765.0264,55759.9155,2.11,85.09,66.55,101.53,102.20
1923.4305,1923.4925,1923.4615,55765.0264,55775.0591,55770.0427,2.81,87.99,61.63,109.24,113.50
1923.4925,1923.5540,1923.5233,55775.0591,55785.0109,55780.0350,5.82,108.27,92.31,183.96,179.60
1923.5540,1923.6155,1923.5848,55785.0109,55794.9627,55789.9868,2.20,71.12,64.53,147.37,186.10
1923.6155,1923.6775,1923.6465,55794.9627,55804.9955,55799.9791,3.14,74.44,57.00,151.81,186.10
1923.6775,1923.7395,1923.7085,55804.9955,55815.0282,55810.0118,2.63,77.70,65.73,169.26,166.00
1923.7395,1923.8015,1923.7705,55815.0282,55825.0609,55820.0445,2.33,78.10,68.39,210.13,235.30
1923.8015,1923.8630,1923.8323,55825.0609,55835.0127,55830.0368,2.51,80.95,67.50,212.77,290.50
1923.8630,1923.9225,1923.8928,55835.0127,55844.9319,55839.9723,3.79,111.43,94.53,337.86,290.50
1923.9225,1923.9800,1923.9513,55844.9319,55854.9636,55849.9478,4.56,142.46,146.80,476.80,457.50
1923.9800,1924.0375,1924.0088,55854.9636,55865.0000,55859.9818,2.93,106.52,116.87,326.09,395.40
1924.0375,1924.0950,1924.0663,55865.0000,55875.0364,55870.0182,2.69,91.86,70.28,316.32,395.40
1924.0950,1924.1520,1924.1235,55875.0364,55884.9855,55880.0109,2.38,82.63,65.55,240.06,277.00
1924.1520,1924.2095,1924.1808,55884.9855,55895.0218,55890.0036,2.13,80.37,57.31,219.82,284.20
1924.2095,1924.2670,1924.2383,55895.0218,55905.0582,55900.0400,2.89,103.15,78.95,276.34,284.20
1924.2670,1924.3240,1924.2955,55905.0582,55915.0073,55910.0327,3.06,86.67,66.06,230.95,274.20
1924.3240,1924.3810,1924.3525,55915.0073,55924.9564,55919.9818,2.76,72.89,45.28,180.70,203.00
1924.3810,1924.4385,1924.4098,55924.9564,55934.9735,55929.9650,3.77,100.23,81.04,242.61,203.00
1924.4385,1924.4975,1924.4680,55934.9735,55944.9455,55939.9595,5.34,121.62,100.19,344.46,201.70
1924.4975,1924.5575,1924.5275,55944.9455,55954.9818,55949.9636,6.79,104.09,99.34,298.97,207.40
1924.5575,1924.6175,1924.5875,55954.9818,55965.0182,55960.0000,7.16,88.60,70.38,267.92,207.40
1924.6175,1924.6775,1924.6475,55965.0182,55975.0545,55970.0364,4.60,102.18,82.20,306.16,284.20
1924.6775,1924.7370,1924.7073,55975.0545,55985.0073,55980.0309,3.94,85.37,66.80,249.94,233.30
1924.7370,1924.7965,1924.7668,55985.0073,55994.9600,55989.9836,4.44,85.96,70.90,266.59,233.30
1924.7965,1924.8565,1924.8265,55994.9600,56004.9964,55999.9782,3.90,78.16,60.11,257.67,259.60
1924.8565,1924.9165,1924.8865,56004.9964,56015.0327,56010.0145,6.64,94.04,65.76,295.79,247.20
1924.9165,1924.9760,1924.9463,56015.0327,56024.9859,56020.0093,6.55,110.19,100.09,372.22,247.20
